 time       v(/in)     v(/out)   
 4.819e-03 -4.537e+00  4.223e+00 
 4.820e-03 -4.524e+00  4.223e+00 
 4.821e-03 -4.511e+00  4.222e+00 
 4.822e-03 -4.497e+00  4.222e+00 
 4.823e-03 -4.483e+00  4.222e+00 
 4.824e-03 -4.469e+00  4.222e+00 
 4.825e-03 -4.455e+00  4.222e+00 
 4.826e-03 -4.441e+00  4.222e+00 
 4.827e-03 -4.426e+00  4.222e+00 
 4.828e-03 -4.411e+00  4.222e+00 
 4.829e-03 -4.397e+00  4.222e+00 
 4.830e-03 -4.382e+00  4.222e+00 
 4.831e-03 -4.366e+00  4.222e+00 
 4.832e-03 -4.351e+00  4.222e+00 
 4.833e-03 -4.335e+00  4.222e+00 
 4.834e-03 -4.320e+00  4.222e+00 
 4.835e-03 -4.304e+00  4.222e+00 
 4.836e-03 -4.288e+00  4.222e+00 
 4.837e-03 -4.271e+00  4.222e+00 
 4.838e-03 -4.255e+00  4.222e+00 
 4.839e-03 -4.238e+00  4.222e+00 
 4.840e-03 -4.222e+00  4.222e+00 
 4.841e-03 -4.205e+00  4.222e+00 
 4.842e-03 -4.188e+00  4.222e+00 
 4.843e-03 -4.170e+00  4.222e+00 
 4.844e-03 -4.153e+00  4.222e+00 
 4.845e-03 -4.135e+00  4.221e+00 
 4.846e-03 -4.118e+00  4.221e+00 
 4.847e-03 -4.100e+00  4.221e+00 
 4.848e-03 -4.082e+00  4.221e+00 
 4.849e-03 -4.063e+00  4.221e+00 
 4.850e-03 -4.045e+00  4.221e+00 
 4.851e-03 -4.027e+00  4.221e+00 
 4.852e-03 -4.008e+00  4.221e+00 
 4.853e-03 -3.989e+00  4.221e+00 
 4.854e-03 -3.970e+00  4.221e+00 
 4.855e-03 -3.951e+00  4.221e+00 
 4.856e-03 -3.931e+00  4.221e+00 
 4.857e-03 -3.912e+00  4.221e+00 
 4.858e-03 -3.892e+00  4.221e+00 
 4.859e-03 -3.872e+00  4.221e+00 
 4.860e-03 -3.853e+00  4.221e+00 
 4.861e-03 -3.832e+00  4.221e+00 
 4.862e-03 -3.812e+00  4.221e+00 
 4.863e-03 -3.792e+00  4.221e+00 
 4.864e-03 -3.771e+00  4.221e+00 
 4.865e-03 -3.751e+00  4.221e+00 
 4.866e-03 -3.730e+00  4.221e+00 
 4.867e-03 -3.709e+00  4.221e+00 
 4.868e-03 -3.688e+00  4.220e+00 
 4.869e-03 -3.666e+00  4.220e+00 
 4.870e-03 -3.645e+00  4.220e+00 
 4.871e-03 -3.623e+00  4.220e+00 
 4.872e-03 -3.602e+00  4.220e+00 
 4.873e-03 -3.580e+00  4.220e+00 
 4.874e-03 -3.558e+00  4.220e+00 
 4.875e-03 -3.536e+00  4.220e+00 
 4.876e-03 -3.513e+00  4.220e+00 
 4.877e-03 -3.491e+00  4.220e+00 
 4.878e-03 -3.468e+00  4.220e+00 
 4.879e-03 -3.446e+00  4.220e+00 
 4.880e-03 -3.423e+00  4.220e+00 
 4.881e-03 -3.400e+00  4.220e+00 
 4.882e-03 -3.377e+00  4.220e+00 
 4.883e-03 -3.353e+00  4.220e+00 
 4.884e-03 -3.330e+00  4.220e+00 
 4.885e-03 -3.307e+00  4.220e+00 
 4.886e-03 -3.283e+00  4.220e+00 
 4.887e-03 -3.259e+00  4.220e+00 
 4.888e-03 -3.235e+00  4.220e+00 
 4.889e-03 -3.211e+00  4.220e+00 
 4.890e-03 -3.187e+00  4.220e+00 
 4.891e-03 -3.163e+00  4.220e+00 
 4.892e-03 -3.138e+00  4.219e+00 
 4.893e-03 -3.114e+00  4.219e+00 
 4.894e-03 -3.089e+00  4.219e+00 
 4.895e-03 -3.065e+00  4.219e+00 
 4.896e-03 -3.040e+00  4.219e+00 
 4.897e-03 -3.015e+00  4.219e+00 
 4.898e-03 -2.990e+00  4.219e+00 
 4.899e-03 -2.964e+00  4.219e+00 
 4.900e-03 -2.939e+00  4.219e+00 
 4.901e-03 -2.913e+00  4.219e+00 
 4.902e-03 -2.888e+00  4.219e+00 
 4.903e-03 -2.862e+00  4.219e+00 
 4.904e-03 -2.836e+00  4.219e+00 
 4.905e-03 -2.810e+00  4.219e+00 
 4.906e-03 -2.784e+00  4.219e+00 
 4.907e-03 -2.758e+00  4.219e+00 
 4.908e-03 -2.732e+00  4.219e+00 
 4.909e-03 -2.706e+00  4.219e+00 
 4.910e-03 -2.679e+00  4.219e+00 
 4.911e-03 -2.653e+00  4.219e+00 
 4.912e-03 -2.626e+00  4.219e+00 
 4.913e-03 -2.599e+00  4.219e+00 
 4.914e-03 -2.572e+00  4.219e+00 
 4.915e-03 -2.545e+00  4.219e+00 
 4.916e-03 -2.518e+00  4.218e+00 
 4.917e-03 -2.491e+00  4.218e+00 
 4.918e-03 -2.464e+00  4.218e+00 
 4.919e-03 -2.436e+00  4.218e+00 
 4.920e-03 -2.409e+00  4.218e+00 
 4.921e-03 -2.381e+00  4.218e+00 
 4.922e-03 -2.354e+00  4.218e+00 
 4.923e-03 -2.326e+00  4.218e+00 
 4.924e-03 -2.298e+00  4.218e+00 
 4.925e-03 -2.270e+00  4.218e+00 
 4.926e-03 -2.242e+00  4.218e+00 
 4.927e-03 -2.214e+00  4.218e+00 
 4.928e-03 -2.186e+00  4.218e+00 
 4.929e-03 -2.157e+00  4.218e+00 
 4.930e-03 -2.129e+00  4.218e+00 
 4.931e-03 -2.100e+00  4.218e+00 
 4.932e-03 -2.072e+00  4.218e+00 
 4.933e-03 -2.043e+00  4.218e+00 
 4.934e-03 -2.015e+00  4.218e+00 
 4.935e-03 -1.986e+00  4.218e+00 
 4.936e-03 -1.957e+00  4.218e+00 
 4.937e-03 -1.928e+00  4.218e+00 
 4.938e-03 -1.899e+00  4.218e+00 
 4.939e-03 -1.870e+00  4.217e+00 
 4.940e-03 -1.841e+00  4.217e+00 
 4.941e-03 -1.811e+00  4.217e+00 
 4.942e-03 -1.782e+00  4.217e+00 
 4.943e-03 -1.753e+00  4.217e+00 
 4.944e-03 -1.723e+00  4.217e+00 
 4.945e-03 -1.694e+00  4.217e+00 
 4.946e-03 -1.664e+00  4.217e+00 
 4.947e-03 -1.634e+00  4.217e+00 
 4.948e-03 -1.605e+00  4.217e+00 
 4.949e-03 -1.575e+00  4.217e+00 
 4.950e-03 -1.545e+00  4.217e+00 
 4.951e-03 -1.515e+00  4.217e+00 
 4.952e-03 -1.485e+00  4.217e+00 
 4.953e-03 -1.455e+00  4.217e+00 
 4.954e-03 -1.425e+00  4.217e+00 
 4.955e-03 -1.395e+00  4.217e+00 
 4.956e-03 -1.365e+00  4.217e+00 
 4.957e-03 -1.335e+00  4.217e+00 
 4.958e-03 -1.304e+00  4.217e+00 
 4.959e-03 -1.274e+00  4.217e+00 
 4.960e-03 -1.243e+00  4.217e+00 
 4.961e-03 -1.213e+00  4.217e+00 
 4.962e-03 -1.182e+00  4.217e+00 
 4.963e-03 -1.152e+00  4.216e+00 
 4.964e-03 -1.121e+00  4.216e+00 
 4.965e-03 -1.091e+00  4.216e+00 
 4.966e-03 -1.060e+00  4.216e+00 
 4.967e-03 -1.029e+00  4.216e+00 
 4.968e-03 -9.985e-01  4.216e+00 
 4.969e-03 -9.677e-01  4.216e+00 
 4.970e-03 -9.369e-01  4.216e+00 
 4.971e-03 -9.060e-01  4.216e+00 
 4.972e-03 -8.751e-01  4.216e+00 
 4.973e-03 -8.442e-01  4.216e+00 
 4.974e-03 -8.132e-01  4.216e+00 
 4.975e-03 -7.822e-01  4.216e+00 
 4.976e-03 -7.511e-01  4.216e+00 
 4.977e-03 -7.201e-01  4.216e+00 
 4.978e-03 -6.889e-01  4.216e+00 
 4.979e-03 -6.578e-01  4.216e+00 
 4.980e-03 -6.267e-01  4.216e+00 
 4.981e-03 -5.955e-01  4.216e+00 
 4.982e-03 -5.643e-01  4.216e+00 
 4.983e-03 -5.331e-01  4.216e+00 
 4.984e-03 -5.018e-01  4.216e+00 
 4.985e-03 -4.705e-01  4.216e+00 
 4.986e-03 -4.393e-01  4.216e+00 
 4.987e-03 -4.080e-01  4.215e+00 
 4.988e-03 -3.766e-01  4.215e+00 
 4.989e-03 -3.453e-01  4.215e+00 
 4.990e-03 -3.140e-01  4.215e+00 
 4.991e-03 -2.826e-01  4.215e+00 
 4.992e-03 -2.512e-01  4.215e+00 
 4.993e-03 -2.198e-01  4.215e+00 
 4.994e-03 -1.885e-01  4.215e+00 
 4.995e-03 -1.571e-01  4.215e+00 
 4.996e-03 -1.256e-01  4.215e+00 
 4.997e-03 -9.424e-02  4.215e+00 
 4.998e-03 -6.283e-02  4.215e+00 
 4.999e-03 -3.142e-02  4.215e+00 
 5.000e-03  1.835e-08  4.215e+00 
 5.001e-03  3.142e-02  4.215e+00 
 5.002e-03  6.283e-02  4.215e+00 
 5.003e-03  9.424e-02  4.215e+00 
 5.004e-03  1.256e-01  4.215e+00 
 5.005e-03  1.571e-01  4.215e+00 
 5.006e-03  1.885e-01  4.215e+00 
 5.007e-03  2.198e-01  4.215e+00 
 5.008e-03  2.512e-01  4.215e+00 
 5.009e-03  2.826e-01  4.215e+00 
 5.010e-03  3.140e-01  4.215e+00 
 5.011e-03  3.453e-01  4.214e+00 
 5.012e-03  3.766e-01  4.214e+00 
 5.013e-03  4.080e-01  4.214e+00 
 5.014e-03  4.393e-01  4.214e+00 
 5.015e-03  4.705e-01  4.214e+00 
 5.016e-03  5.018e-01  4.214e+00 
 5.017e-03  5.331e-01  4.214e+00 
 5.018e-03  5.643e-01  4.214e+00 
 5.019e-03  5.955e-01  4.214e+00 
 5.020e-03  6.267e-01  4.214e+00 
 5.021e-03  6.578e-01  4.214e+00 
 5.022e-03  6.889e-01  4.214e+00 
 5.023e-03  7.201e-01  4.214e+00 
 5.024e-03  7.511e-01  4.214e+00 
 5.025e-03  7.822e-01  4.214e+00 
 5.026e-03  8.132e-01  4.214e+00 
 5.027e-03  8.442e-01  4.214e+00 
 5.028e-03  8.751e-01  4.214e+00 
 5.029e-03  9.060e-01  4.214e+00 
 5.030e-03  9.369e-01  4.214e+00 
 5.031e-03  9.677e-01  4.214e+00 
 5.032e-03  9.985e-01  4.214e+00 
 5.033e-03  1.029e+00  4.214e+00 
 5.034e-03  1.060e+00  4.213e+00 
 5.035e-03  1.091e+00  4.213e+00 
 5.036e-03  1.121e+00  4.213e+00 
 5.037e-03  1.152e+00  4.213e+00 
 5.038e-03  1.182e+00  4.213e+00 
 5.039e-03  1.213e+00  4.213e+00 
 5.040e-03  1.243e+00  4.213e+00 
 5.041e-03  1.274e+00  4.213e+00 
 5.042e-03  1.304e+00  4.213e+00 
 5.043e-03  1.335e+00  4.213e+00 
 5.044e-03  1.365e+00  4.213e+00 
 5.045e-03  1.395e+00  4.213e+00 
 5.046e-03  1.425e+00  4.213e+00 
 5.047e-03  1.455e+00  4.213e+00 
 5.048e-03  1.485e+00  4.213e+00 
 5.049e-03  1.515e+00  4.213e+00 
 5.050e-03  1.545e+00  4.213e+00 
 5.051e-03  1.575e+00  4.213e+00 
 5.052e-03  1.605e+00  4.213e+00 
 5.053e-03  1.634e+00  4.213e+00 
 5.054e-03  1.664e+00  4.213e+00 
 5.055e-03  1.694e+00  4.213e+00 
 5.056e-03  1.723e+00  4.213e+00 
 5.057e-03  1.753e+00  4.213e+00 
 5.058e-03  1.782e+00  4.212e+00 
 5.059e-03  1.811e+00  4.212e+00 
 5.060e-03  1.841e+00  4.212e+00 
 5.061e-03  1.870e+00  4.212e+00 
 5.062e-03  1.899e+00  4.212e+00 
 5.063e-03  1.928e+00  4.212e+00 
 5.064e-03  1.957e+00  4.212e+00 
 5.065e-03  1.986e+00  4.212e+00 
 5.066e-03  2.015e+00  4.212e+00 
 5.067e-03  2.043e+00  4.212e+00 
 5.068e-03  2.072e+00  4.212e+00 
 5.069e-03  2.100e+00  4.212e+00 
 5.070e-03  2.129e+00  4.212e+00 
 5.071e-03  2.157e+00  4.212e+00 
 5.072e-03  2.186e+00  4.212e+00 
 5.073e-03  2.214e+00  4.212e+00 
 5.074e-03  2.242e+00  4.212e+00 
 5.075e-03  2.270e+00  4.212e+00 
 5.076e-03  2.298e+00  4.212e+00 
 5.077e-03  2.326e+00  4.212e+00 
 5.078e-03  2.354e+00  4.212e+00 
 5.079e-03  2.381e+00  4.212e+00 
 5.080e-03  2.409e+00  4.212e+00 
 5.081e-03  2.436e+00  4.212e+00 
 5.082e-03  2.464e+00  4.211e+00 
 5.083e-03  2.491e+00  4.211e+00 
 5.084e-03  2.518e+00  4.211e+00 
 5.085e-03  2.545e+00  4.211e+00 
 5.086e-03  2.572e+00  4.211e+00 
 5.087e-03  2.599e+00  4.211e+00 
 5.088e-03  2.626e+00  4.211e+00 
 5.089e-03  2.653e+00  4.211e+00 
 5.090e-03  2.679e+00  4.211e+00 
 5.091e-03  2.706e+00  4.211e+00 
 5.092e-03  2.732e+00  4.211e+00 
 5.093e-03  2.758e+00  4.211e+00 
 5.094e-03  2.784e+00  4.211e+00 
 5.095e-03  2.810e+00  4.211e+00 
 5.096e-03  2.836e+00  4.211e+00 
 5.097e-03  2.862e+00  4.211e+00 
 5.098e-03  2.888e+00  4.211e+00 
 5.099e-03  2.913e+00  4.211e+00 
 5.100e-03  2.939e+00  4.211e+00 
 5.101e-03  2.964e+00  4.211e+00 
 5.102e-03  2.990e+00  4.211e+00 
 5.103e-03  3.015e+00  4.211e+00 
 5.104e-03  3.040e+00  4.211e+00 
 5.105e-03  3.065e+00  4.211e+00 
 5.106e-03  3.089e+00  4.210e+00 
 5.107e-03  3.114e+00  4.210e+00 
 5.108e-03  3.138e+00  4.210e+00 
 5.109e-03  3.163e+00  4.210e+00 
 5.110e-03  3.187e+00  4.210e+00 
 5.111e-03  3.211e+00  4.210e+00 
 5.112e-03  3.235e+00  4.210e+00 
 5.113e-03  3.259e+00  4.210e+00 
 5.114e-03  3.283e+00  4.210e+00 
 5.115e-03  3.307e+00  4.210e+00 
 5.116e-03  3.330e+00  4.210e+00 
 5.117e-03  3.353e+00  4.210e+00 
 5.118e-03  3.377e+00  4.210e+00 
 5.119e-03  3.400e+00  4.210e+00 
 5.120e-03  3.423e+00  4.210e+00 
 5.121e-03  3.446e+00  4.210e+00 
 5.122e-03  3.468e+00  4.210e+00 
 5.123e-03  3.491e+00  4.210e+00 
 5.124e-03  3.513e+00  4.210e+00 
 5.125e-03  3.536e+00  4.210e+00 
 5.126e-03  3.558e+00  4.210e+00 
 5.127e-03  3.580e+00  4.210e+00 
 5.128e-03  3.602e+00  4.210e+00 
 5.129e-03  3.623e+00  4.209e+00 
 5.130e-03  3.645e+00  4.209e+00 
 5.131e-03  3.666e+00  4.209e+00 
 5.132e-03  3.688e+00  4.209e+00 
 5.133e-03  3.709e+00  4.209e+00 
 5.134e-03  3.730e+00  4.209e+00 
 5.135e-03  3.751e+00  4.209e+00 
 5.136e-03  3.771e+00  4.209e+00 
 5.137e-03  3.792e+00  4.209e+00 
 5.138e-03  3.812e+00  4.209e+00 
 5.139e-03  3.832e+00  4.209e+00 
 5.140e-03  3.853e+00  4.209e+00 
 5.141e-03  3.872e+00  4.209e+00 
 5.142e-03  3.892e+00  4.209e+00 
 5.143e-03  3.912e+00  4.209e+00 
 5.144e-03  3.931e+00  4.209e+00 
 5.145e-03  3.951e+00  4.209e+00 
 5.146e-03  3.970e+00  4.209e+00 
 5.147e-03  3.989e+00  4.209e+00 
 5.148e-03  4.008e+00  4.209e+00 
 5.149e-03  4.027e+00  4.209e+00 
 5.150e-03  4.045e+00  4.209e+00 
 5.151e-03  4.063e+00  4.209e+00 
 5.152e-03  4.082e+00  4.209e+00 
 5.153e-03  4.100e+00  4.208e+00 
 5.154e-03  4.118e+00  4.208e+00 
 5.155e-03  4.135e+00  4.208e+00 
 5.156e-03  4.153e+00  4.208e+00 
 5.157e-03  4.170e+00  4.208e+00 
 5.158e-03  4.188e+00  4.208e+00 
 5.159e-03  4.205e+00  4.208e+00 
 5.160e-03  4.222e+00  4.208e+00 
 5.161e-03  4.238e+00  4.208e+00 
 5.162e-03  4.255e+00  4.208e+00 
 5.163e-03  4.271e+00  4.208e+00 
 5.164e-03  4.288e+00  4.208e+00 
 5.165e-03  4.304e+00  4.208e+00 
 5.166e-03  4.320e+00  4.208e+00 
 5.167e-03  4.335e+00  4.208e+00 
 5.168e-03  4.351e+00  4.208e+00 
 5.169e-03  4.366e+00  4.208e+00 
 5.170e-03  4.382e+00  4.208e+00 
 5.171e-03  4.397e+00  4.208e+00 
 5.172e-03  4.411e+00  4.208e+00 
 5.173e-03  4.426e+00  4.208e+00 
 5.174e-03  4.441e+00  4.208e+00 
 5.175e-03  4.455e+00  4.208e+00 
 5.176e-03  4.469e+00  4.208e+00 
 5.177e-03  4.483e+00  4.207e+00 
 5.178e-03  4.497e+00  4.207e+00 
 5.179e-03  4.511e+00  4.207e+00 
 5.180e-03  4.524e+00  4.207e+00 
 5.181e-03  4.537e+00  4.207e+00 
 5.182e-03  4.551e+00  4.207e+00 
 5.183e-03  4.563e+00  4.207e+00 
 5.184e-03  4.576e+00  4.207e+00 
 5.185e-03  4.589e+00  4.207e+00 
 5.186e-03  4.601e+00  4.207e+00 
 5.187e-03  4.613e+00  4.207e+00 
 5.188e-03  4.625e+00  4.207e+00 
 5.189e-03  4.637e+00  4.207e+00 
 5.190e-03  4.649e+00  4.207e+00 
 5.191e-03  4.660e+00  4.207e+00 
 5.192e-03  4.672e+00  4.207e+00 
 5.193e-03  4.683e+00  4.207e+00 
 5.194e-03  4.694e+00  4.207e+00 
 5.195e-03  4.704e+00  4.207e+00 
 5.196e-03  4.715e+00  4.207e+00 
 5.197e-03  4.725e+00  4.207e+00 
 5.198e-03  4.735e+00  4.207e+00 
 5.199e-03  4.745e+00  4.207e+00 
 5.200e-03  4.755e+00  4.207e+00 
 5.201e-03  4.765e+00  4.207e+00 
 5.202e-03  4.774e+00  4.207e+00 
 5.203e-03  4.784e+00  4.207e+00 
 5.204e-03  4.793e+00  4.207e+00 
 5.205e-03  4.801e+00  4.207e+00 
 5.206e-03  4.810e+00  4.207e+00 
 5.207e-03  4.819e+00  4.207e+00 
 5.208e-03  4.827e+00  4.207e+00 
 5.209e-03  4.835e+00  4.207e+00 
 5.210e-03  4.843e+00  4.207e+00 
 5.211e-03  4.851e+00  4.207e+00 
 5.212e-03  4.858e+00  4.207e+00 
 5.213e-03  4.865e+00  4.208e+00 
 5.214e-03  4.873e+00  4.208e+00 
 5.215e-03  4.880e+00  4.208e+00 
 5.216e-03  4.886e+00  4.209e+00 
 5.217e-03  4.893e+00  4.209e+00 
 5.218e-03  4.899e+00  4.210e+00 
 5.219e-03  4.905e+00  4.210e+00 
 5.220e-03  4.911e+00  4.211e+00 
 5.221e-03  4.917e+00  4.211e+00 
 5.222e-03  4.923e+00  4.212e+00 
 5.223e-03  4.928e+00  4.212e+00 
 5.224e-03  4.933e+00  4.213e+00 
 5.225e-03  4.938e+00  4.214e+00 
 5.226e-03  4.943e+00  4.215e+00 
 5.227e-03  4.948e+00  4.215e+00 
 5.228e-03  4.952e+00  4.216e+00 
 5.229e-03  4.957e+00  4.217e+00 
 5.230e-03  4.961e+00  4.218e+00 
 5.231e-03  4.964e+00  4.219e+00 
 5.232e-03  4.968e+00  4.220e+00 
 5.233e-03  4.971e+00  4.220e+00 
 5.234e-03  4.975e+00  4.221e+00 
 5.235e-03  4.978e+00  4.222e+00 
 5.236e-03  4.981e+00  4.223e+00 
 5.237e-03  4.983e+00  4.224e+00 
 5.238e-03  4.986e+00  4.225e+00 
 5.239e-03  4.988e+00  4.226e+00 
 5.240e-03  4.990e+00  4.227e+00 
 5.241e-03  4.992e+00  4.228e+00 
 5.242e-03  4.994e+00  4.229e+00 
 5.243e-03  4.995e+00  4.230e+00 
 5.244e-03  4.996e+00  4.231e+00 
 5.245e-03  4.998e+00  4.232e+00 
 5.246e-03  4.998e+00  4.233e+00 
 5.247e-03  4.999e+00  4.235e+00 
 5.248e-03  5.000e+00  4.236e+00 
 5.249e-03  5.000e+00  4.237e+00 
 5.250e-03  5.000e+00  4.238e+00 
 5.251e-03  5.000e+00  4.239e+00 
 5.252e-03  5.000e+00  4.240e+00 
 5.253e-03  4.999e+00  4.241e+00 
 5.254e-03  4.998e+00  4.242e+00 
 5.255e-03  4.998e+00  4.243e+00 
 5.256e-03  4.996e+00  4.243e+00 
 5.257e-03  4.995e+00  4.244e+00 
 5.258e-03  4.994e+00  4.245e+00 
 5.259e-03  4.992e+00  4.246e+00 
 5.260e-03  4.990e+00  4.247e+00 
 5.261e-03  4.988e+00  4.248e+00 
 5.262e-03  4.986e+00  4.249e+00 
 5.263e-03  4.983e+00  4.250e+00 
 5.264e-03  4.981e+00  4.250e+00 
 5.265e-03  4.978e+00  4.251e+00 
 5.266e-03  4.975e+00  4.252e+00 
 5.267e-03  4.971e+00  4.253e+00 
 5.268e-03  4.968e+00  4.253e+00 
 5.269e-03  4.964e+00  4.254e+00 
 5.270e-03  4.961e+00  4.254e+00 
 5.271e-03  4.957e+00  4.255e+00 
 5.272e-03  4.952e+00  4.256e+00 
 5.273e-03  4.948e+00  4.256e+00 
 5.274e-03  4.943e+00  4.257e+00 
 5.275e-03  4.938e+00  4.257e+00 
 5.276e-03  4.933e+00  4.257e+00 
 5.277e-03  4.928e+00  4.258e+00 
 5.278e-03  4.923e+00  4.258e+00 
 5.279e-03  4.917e+00  4.258e+00 
 5.280e-03  4.911e+00  4.259e+00 
 5.281e-03  4.905e+00  4.259e+00 
 5.282e-03  4.899e+00  4.259e+00 
 5.283e-03  4.893e+00  4.259e+00 
 5.284e-03  4.886e+00  4.259e+00 
 5.285e-03  4.880e+00  4.260e+00 
 5.286e-03  4.873e+00  4.260e+00 
 5.287e-03  4.865e+00  4.260e+00 
 5.288e-03  4.858e+00  4.260e+00 
 5.289e-03  4.851e+00  4.260e+00 
 5.290e-03  4.843e+00  4.260e+00 
 5.291e-03  4.835e+00  4.260e+00 
 5.292e-03  4.827e+00  4.260e+00 
 5.293e-03  4.819e+00  4.260e+00 
 5.294e-03  4.810e+00  4.260e+00 
 5.295e-03  4.801e+00  4.260e+00 
 5.296e-03  4.793e+00  4.260e+00 
 5.297e-03  4.784e+00  4.260e+00 
 5.298e-03  4.774e+00  4.260e+00 
 5.299e-03  4.765e+00  4.260e+00 
 5.300e-03  4.755e+00  4.259e+00 
 5.301e-03  4.745e+00  4.259e+00 
 5.302e-03  4.735e+00  4.259e+00 
 5.303e-03  4.725e+00  4.259e+00 
 5.304e-03  4.715e+00  4.259e+00 
 5.305e-03  4.704e+00  4.259e+00 
 5.306e-03  4.694e+00  4.259e+00 
 5.307e-03  4.683e+00  4.259e+00 
 5.308e-03  4.672e+00  4.259e+00 
 5.309e-03  4.660e+00  4.259e+00 
 5.310e-03  4.649e+00  4.259e+00 
 5.311e-03  4.637e+00  4.259e+00 
 5.312e-03  4.625e+00  4.259e+00 
 5.313e-03  4.613e+00  4.259e+00 
 5.314e-03  4.601e+00  4.259e+00 
 5.315e-03  4.589e+00  4.259e+00 
 5.316e-03  4.576e+00  4.259e+00 
 5.317e-03  4.563e+00  4.259e+00 
 5.318e-03  4.551e+00  4.259e+00 
 5.319e-03  4.537e+00  4.259e+00 
 5.320e-03  4.524e+00  4.259e+00 
 5.321e-03  4.511e+00  4.259e+00 
 5.322e-03  4.497e+00  4.259e+00 
 5.323e-03  4.483e+00  4.259e+00 
 5.324e-03  4.469e+00  4.258e+00 
 5.325e-03  4.455e+00  4.258e+00 
 5.326e-03  4.441e+00  4.258e+00 
 5.327e-03  4.426e+00  4.258e+00 
 5.328e-03  4.411e+00  4.258e+00 
 5.329e-03  4.397e+00  4.258e+00 
 5.330e-03  4.382e+00  4.258e+00 
 5.331e-03  4.366e+00  4.258e+00 
 5.332e-03  4.351e+00  4.258e+00 
 5.333e-03  4.335e+00  4.258e+00 
 5.334e-03  4.320e+00  4.258e+00 
 5.335e-03  4.304e+00  4.258e+00 
 5.336e-03  4.288e+00  4.258e+00 
 5.337e-03  4.271e+00  4.258e+00 
 5.338e-03  4.255e+00  4.258e+00 
 5.339e-03  4.238e+00  4.258e+00 
 5.340e-03  4.222e+00  4.258e+00 
 5.341e-03  4.205e+00  4.258e+00 
 5.342e-03  4.188e+00  4.258e+00 
 5.343e-03  4.170e+00  4.258e+00 
 5.344e-03  4.153e+00  4.258e+00 
 5.345e-03  4.135e+00  4.258e+00 
 5.346e-03  4.118e+00  4.258e+00 
 5.347e-03  4.100e+00  4.258e+00 
 5.348e-03  4.082e+00  4.257e+00 
 5.349e-03  4.063e+00  4.257e+00 
 5.350e-03  4.045e+00  4.257e+00 
 5.351e-03  4.027e+00  4.257e+00 
 5.352e-03  4.008e+00  4.257e+00 
 5.353e-03  3.989e+00  4.257e+00 
 5.354e-03  3.970e+00  4.257e+00 
 5.355e-03  3.951e+00  4.257e+00 
 5.356e-03  3.931e+00  4.257e+00 
 5.357e-03  3.912e+00  4.257e+00 
 5.358e-03  3.892e+00  4.257e+00 
 5.359e-03  3.872e+00  4.257e+00 
 5.360e-03  3.853e+00  4.257e+00 
 5.361e-03  3.832e+00  4.257e+00 
 5.362e-03  3.812e+00  4.257e+00 
 5.363e-03  3.792e+00  4.257e+00 
 5.364e-03  3.771e+00  4.257e+00 
 5.365e-03  3.751e+00  4.257e+00 
 5.366e-03  3.730e+00  4.257e+00 
 5.367e-03  3.709e+00  4.257e+00 
 5.368e-03  3.688e+00  4.257e+00 
 5.369e-03  3.666e+00  4.257e+00 
 5.370e-03  3.645e+00  4.257e+00 
 5.371e-03  3.623e+00  4.256e+00 
 5.372e-03  3.602e+00  4.256e+00 
 5.373e-03  3.580e+00  4.256e+00 
 5.374e-03  3.558e+00  4.256e+00 
 5.375e-03  3.536e+00  4.256e+00 
 5.376e-03  3.513e+00  4.256e+00 
 5.377e-03  3.491e+00  4.256e+00 
 5.378e-03  3.468e+00  4.256e+00 
 5.379e-03  3.446e+00  4.256e+00 
 5.380e-03  3.423e+00  4.256e+00 
 5.381e-03  3.400e+00  4.256e+00 
 5.382e-03  3.377e+00  4.256e+00 
 5.383e-03  3.353e+00  4.256e+00 
 5.384e-03  3.330e+00  4.256e+00 
 5.385e-03  3.307e+00  4.256e+00 
 5.386e-03  3.283e+00  4.256e+00 
 5.387e-03  3.259e+00  4.256e+00 
 5.388e-03  3.235e+00  4.256e+00 
 5.389e-03  3.211e+00  4.256e+00 
 5.390e-03  3.187e+00  4.256e+00 
 5.391e-03  3.163e+00  4.256e+00 
 5.392e-03  3.138e+00  4.256e+00 
 5.393e-03  3.114e+00  4.256e+00 
 5.394e-03  3.089e+00  4.256e+00 
 5.395e-03  3.065e+00  4.255e+00 
 5.396e-03  3.040e+00  4.255e+00 
 5.397e-03  3.015e+00  4.255e+00 
 5.398e-03  2.990e+00  4.255e+00 
 5.399e-03  2.964e+00  4.255e+00 
 5.400e-03  2.939e+00  4.255e+00 
 5.401e-03  2.913e+00  4.255e+00 
 5.402e-03  2.888e+00  4.255e+00 
 5.403e-03  2.862e+00  4.255e+00 
 5.404e-03  2.836e+00  4.255e+00 
 5.405e-03  2.810e+00  4.255e+00 
 5.406e-03  2.784e+00  4.255e+00 
 5.407e-03  2.758e+00  4.255e+00 
 5.408e-03  2.732e+00  4.255e+00 
 5.409e-03  2.706e+00  4.255e+00 
 5.410e-03  2.679e+00  4.255e+00 
 5.411e-03  2.653e+00  4.255e+00 
 5.412e-03  2.626e+00  4.255e+00 
 5.413e-03  2.599e+00  4.255e+00 
 5.414e-03  2.572e+00  4.255e+00 
 5.415e-03  2.545e+00  4.255e+00 
 5.416e-03  2.518e+00  4.255e+00 
 5.417e-03  2.491e+00  4.255e+00 
 5.418e-03  2.464e+00  4.254e+00 
